IMU_ATTI(0):alti:D,IMU_ATTI(0):relativeHeight:C,IMU_ATTI(0):roll:C,IMU_ATTI(0):pitch:C,IMU_ATTI(0):yaw:C,AirSpeed:windSpeed,AirSpeed:windDirection,CompassFilter(1):X:D,CompassFilter(1):Y:D,CompassFilter(1):Z:D,IMU_ATTI(0):tiltInclination:C,IMU_ATTI(0):tiltDirectionEarthFrame:C
218.03362,2.5678708886718766,-0.1907585330176609,-2.9741451275803623,124.77736991459687,0.6248657,-36.73659714002548,59.0,-22.0,515.0,2.9802344698928094,121.11078011942004
218.03346,2.1257322167968766,-0.218605491407473,-3.0066000589640973,124.78088005097884,0.6248657,-36.73659714002548,56.0,-22.0,515.0,3.014507763229489,120.62608989104172
218.03348,2.895400795898439,-0.2005343443016877,-3.018071382192573,124.8013290897289,0.6248657,-36.73659714002548,56.0,-25.0,515.0,3.024701690500871,121.00341622511372
218.03362,2.758514199218752,-0.1012125236451665,-2.970717794322044,124.82464062950332,0.6248657,-36.73659714002548,56.0,-23.0,514.0,2.972435284021447,122.87507045905711
218.03331,2.983627114257814,0.0409645510771674,-2.886465199556736,124.845261136027,0.6248657,-36.73659714002548,56.0,-22.0,513.0,2.886754885861346,125.65765726948888
218.03275,2.628722939453126,0.3111508487766923,-2.772208468794064,124.88952720364894,0.6248657,-36.73659714002548,54.0,-20.0,515.0,2.7895613985425363,131.28867117946606
218.03198,2.368087563476564,0.5249369923031664,-2.6819293384909964,124.91024265626208,0.59391254,-36.02277903553644,57.0,-18.0,518.0,2.732672628572738,135.97721318783346
218.03122,2.4127195214843766,0.6566009673287071,-2.5845415080125567,124.93178823314229,0.59391254,-36.02277903553644,51.0,-17.0,517.0,2.6664229203767427,139.17750556637978
218.03029,2.4664609765625016,0.6987917320536846,-2.4996452363946458,124.9239669752222,0.59391254,-36.02277903553644,49.0,-18.0,516.0,2.5952453079821685,140.5339493181038
218.02866,2.5283201074218766,0.5812590470881766,-2.4667024628502454,124.87494974268498,0.59391254,-36.02277903553644,52.0,-16.0,517.0,2.5340972648370643,138.12689705534996
218.02797,2.421859536132814,0.4192697561635035,-2.4399335753045213,124.81637148142424,0.59391254,-36.02277903553644,51.0,-17.0,516.0,2.4756086760859843,134.56104531344437
218.02812,2.4127195214843766,0.2328742339196372,-2.442088787936449,124.77078998876482,0.59391254,-36.02277903553644,50.0,-19.0,516.0,2.4531401946297,130.21471646569847
218.0291,3.082000527343752,0.0047267624930237,-2.533495555158588,124.71955730632476,0.5637503,-35.32452488582164,53.0,-20.0,513.0,2.5334999530494664,124.8263846890504
218.03004,3.082000527343752,-0.1439953952097249,-2.6549283544694258,124.6827754548036,0.5637503,-35.32452488582164,54.0,-23.0,514.0,2.658819276038782,121.58047641166792
218.03107,2.8558652734375016,-0.189825657153842,-2.755738261704201,124.67330253913502,0.5637503,-35.32452488582164,52.0,-23.0,514.0,2.762248383050922,120.735792668027
218.03198,2.0993650292968766,-0.1624331352311137,-2.805209367790213,124.68668193436976,0.5637503,-35.32452488582164,59.0,-23.0,515.0,2.809893216876726,121.37535525959107
218.03235,2.479659829101564,-0.0246114311874042,-2.777212078510962,124.70241606371796,0.5637503,-35.32452488582164,53.0,-22.0,517.0,2.7773207874155985,124.19507639293955
218.03268,3.054611000976564,0.2450643809600303,-2.7439341890288467,124.72380127195906,0.5637503,-35.32452488582164,58.0,-22.0,517.0,2.754822668573204,129.82357112106823
218.03305,2.0070798730468766,0.5010052250417147,-2.7303680731549105,124.74166954057632,0.53434366,-34.57710072542591,52.0,-20.0,514.0,2.775816438513768,135.13197294848757
218.033,3.0434568261718766,0.7231907387069363,-2.6932196556469563,124.73817718606158,0.53434366,-34.57710072542591,51.0,-16.0,519.0,2.7883503964827088,139.75902399113158
218.03323,2.174392495117189,0.774672472243849,-2.648320619942569,124.7148481180675,0.53434366,-34.57710072542591,50.0,-16.0,518.0,2.7589874869994624,141.0097604595875
218.03316,2.8426816796875016,0.6973347084965932,-2.588341376680785,124.68886252551796,0.53434366,-34.57710072542591,53.0,-15.0,513.0,2.680385232809115,139.75804302225842
218.03334,2.2687070703125016,0.6350517510296368,-2.5551301205799506,124.68632270553826,0.53434366,-34.57710072542591,54.0,-17.0,517.0,2.63266259827475,138.63545838686684
218.03369,2.4522703027343766,0.5688633918716843,-2.4920231240896884,124.69370955577824,0.53434366,-34.57710072542591,55.0,-17.0,515.0,2.555967402464037,137.54506772595272
218.0338,2.640884194335939,0.5684942341939737,-2.412678254488089,124.70178455117018,0.505726,-33.86863808620356,53.0,-17.0,515.0,2.4785961056656616,137.95328099095107
218.03398,2.414748940429689,0.623681263380843,-2.3701455376140323,124.71070713604983,0.505726,-33.86863808620356,53.0,-18.0,514.0,2.450649193812518,139.4458499208711
218.03418,2.6337888574218766,0.5904576006836826,-2.288875890244157,124.74392567722622,0.505726,-33.86863808620356,51.0,-18.0,515.0,2.3636522122248693,139.2021726060365
218.03406,2.846740517578126,0.5272713889504577,-2.1581039198994945,124.7659197992032,0.505726,-33.86863808620356,47.0,-17.0,514.0,2.2214639597662806,138.48967081200598
218.03447,2.804137978515626,0.4930446856529805,-2.1667141491174773,124.79965133074644,0.505726,-33.86863808620356,53.0,-19.0,511.0,2.221999118367671,137.61364213639058
218.03552,3.065749916992189,0.5194698608921468,-2.315584195130756,124.83747640710948,0.505726,-33.86863808620356,47.0,-16.0,515.0,2.3730132565413253,137.47533780402838
218.03636,2.050674233398439,0.5335116216395492,-2.5956788519926186,124.87828276382302,0.47827873,-33.18577732900262,50.0,-17.0,518.0,2.649793436355521,136.48560367028168
218.03578,2.360000405273439,0.5004540688596331,-2.834341457619712,124.92674786378365,0.47827873,-33.18577732900262,55.0,-19.0,516.0,2.8780426635912217,134.9323866493831
218.03546,2.859924111328126,0.4989716015957356,-3.0181767531313577,124.9664511024382,0.47827873,-33.18577732900262,57.0,-16.0,515.0,3.058993900281639,134.34550907835265
218.03503,2.228164467773439,0.5500545283868608,-3.1148661038208423,124.99014632614656,0.47827873,-33.18577732900262,54.0,-17.0,513.0,3.162872158167408,134.99539948463945
218.03432,2.9116208886718766,0.6653874953710004,-2.9885393935766915,124.9897069204124,0.47827873,-33.18577732900262,57.0,-17.0,515.0,3.061454619098732,137.53119274671846
218.03336,2.569885048828126,0.8113082676940099,-2.768782657937911,124.97769747046095,0.47827873,-33.18577732900262,60.0,-14.0,515.0,2.884845151005509,141.29832399929305
218.0322,3.0201413964843766,0.94529133275016,-2.550489942037412,124.96259341744285,0.45172352,-32.589359870591906,56.0,-14.0,514.0,2.7195985637677724,145.28823296301945
218.03178,3.0434568261718766,1.0243555269242168,-2.2808842615720883,124.98746091643912,0.45172352,-32.589359870591906,49.0,-13.0,517.0,2.4999044216290534,149.16349411805717
218.03192,2.628722939453126,1.0519800959149532,-2.063107321520929,125.0218359836342,0.45172352,-32.589359870591906,48.0,-13.0,516.0,2.315418382959889,152.03148957980255
218.03177,2.342742714843752,1.02647831564474,-1.9921936669818876,125.04067814429987,0.45172352,-32.589359870591906,47.0,-13.0,517.0,2.2407133085746525,152.29357051643106
218.03238,3.130660805664064,0.9163080539227676,-2.030903026492378,125.03969183168472,0.45172352,-32.589359870591906,49.0,-14.0,516.0,2.227730242012019,149.31659261672343
218.03337,3.284774575195314,0.8098835216773875,-2.1779230787138792,125.03669478727056,0.45172352,-32.589359870591906,53.0,-15.0,513.0,2.323359123886457,145.42710308229482
218.035,3.023162636718752,0.7421312793664944,-2.346428861279022,125.03946172393708,0.42570934,-32.1038407417349,55.0,-15.0,513.0,2.4607431264386803,142.58235411576237
218.03505,2.714919838867189,0.748499103638442,-2.3674843559093426,125.06650365007212,0.42570934,-32.1038407417349,49.0,-12.0,518.0,2.482732129995467,142.60283227904634
218.03479,2.830520424804689,0.8542714230730977,-2.2639011009158967,125.14127766357124,0.42570934,-32.1038407417349,49.0,-16.0,513.0,2.419402822934824,145.8065695592942
218.03453,3.2462461328125016,1.0310344015549666,-2.1644308485582004,125.22523437755476,0.42570934,-32.1038407417349,49.0,-14.0,516.0,2.3970339725889684,150.6880140779137
218.03386,2.297103676757814,1.3390938424664538,-2.072086015598024,125.33567970337675,0.42570934,-32.1038407417349,48.0,-12.0,516.0,2.466493168851083,158.20177222203512
218.03339,3.575790200195314,1.6509758881134553,-2.037510311150335,125.41695382297394,0.42570934,-32.1038407417349,46.0,-9.0,519.0,2.621560290662272,164.4304270801131
218.03331,2.936980996093752,1.995459759656348,-2.108504596383296,125.4803394497162,0.39947662,-31.710450725836186,47.0,-5.0,519.0,2.9018046455782867,168.90116199937333
218.03233,3.494674477539064,2.225772848528496,-2.260357127639421,125.53633246593712,0.39947662,-31.710450725836186,51.0,-3.0,518.0,3.1706488204844936,170.09418749040609
218.03156,2.707809243164064,2.221403014564097,-2.301882938840529,125.5107737439219,0.39947662,-31.710450725836186,49.0,0.0,515.0,3.1972945802850683,169.49039522880116
218.03008,2.5029600000000016,1.972000564527144,-2.263747358565492,125.4156902087102,0.39947662,-31.710450725836186,48.0,-2.0,511.0,3.000875714061538,166.4719727191728
218.02934,2.798064980468752,1.5071847371784928,-2.2058595292735665,125.28638907924903,0.39947662,-31.710450725836186,52.0,-5.0,520.0,2.67075597372753,159.62275087571945
218.02899,2.831527504882814,1.0096364061164802,-2.118171029292264,125.18304244815803,0.39947662,-31.710450725836186,46.0,-9.0,515.0,2.346094225583338,150.66023315602476
218.02907,3.1063230371093766,0.6340248056576838,-2.076994550011163,125.087925250753,0.3727832,-31.35155019659694,48.0,-12.0,515.0,2.1714488188719776,142.05693958028593
218.03076,2.945083413085939,0.2375721200693098,-2.1254993734285774,124.99683856244538,0.3727832,-31.35155019659694,42.0,-17.0,516.0,2.1387109680797733,131.3715878237292
218.03299,2.6844785546875016,-0.0443953250400782,-2.287748760976436,124.94393295526316,0.3727832,-31.35155019659694,45.0,-20.0,516.0,2.2881785664032086,123.83279931448384
218.03569,3.048522744140626,-0.2070324821355141,-2.4822226824525977,124.90466217942912,0.3727832,-31.35155019659694,50.0,-24.0,513.0,2.4908200915343603,120.13982959857252
218.03685,2.9674070214843766,-0.3381555927105109,-2.69482333101653,124.8808348013214,0.3727832,-31.35155019659694,50.0,-24.0,513.0,2.715894894689386,117.73368749733535
218.03787,2.811248574218752,-0.3977424743670812,-2.845212320642581,124.87005096529562,0.3727832,-31.35155019659694,55.0,-25.0,515.0,2.8727883161375973,116.91837200420169
218.0386,2.672317299804689,-0.4089087798063421,-2.923748618576529,124.86959683768497,0.34822246,-30.509683449001184,55.0,-26.0,515.0,2.952106466066291,116.91467255989384
218.03947,2.892349038085939,-0.3593887575487196,-2.9117298225871058,124.88989009120311,0.34822246,-30.509683449001184,55.0,-25.0,515.0,2.933749587684994,117.85948503263168
218.0401,2.922790322265626,-0.2849419100189441,-2.842210699136367,124.88869956337513,0.34822246,-30.509683449001184,54.0,-24.0,515.0,2.856411643959786,119.16833800984256
218.04097,2.947128090820314,-0.0560217988422042,-2.8085285175191204,124.88574527765414,0.34822246,-30.509683449001184,54.0,-25.0,514.0,2.8090854085856494,123.74393104236545
218.04254,2.5942380761718766,0.2621545861146325,-2.839671931629613,124.86122470173676,0.34822246,-30.509683449001184,55.0,-21.0,517.0,2.851707714968484,130.13148282279917
218.0445,3.266525063476564,0.4623330971521393,-2.832636414053012,124.82927485886668,0.34822246,-30.509683449001184,54.0,-18.0,516.0,2.8699974196269817,134.0919295444231
218.04655,3.284774575195314,0.5531370305634185,-2.735114346504831,124.76900133027476,0.32315713,-29.03380727720005,58.0,-18.0,518.0,2.7903194259150688,136.19392356084893
218.04663,3.1833799218750016,0.4840278751429148,-2.6885447793728137,124.73295163743433,0.32315713,-29.03380727720005,56.0,-19.0,521.0,2.7316421726595275,134.93168245793152
218.04562,1.992873940429689,0.3839116594151098,-2.725790725166161,124.72849262582574,0.32315713,-29.03380727720005,52.0,-19.0,516.0,2.7526131148106394,132.73968130531193
218.04442,2.965377602539064,0.1794896724259878,-2.838737474953878,124.69921376836868,0.32315713,-29.03380727720005,55.0,-19.0,516.0,2.8443877505560056,128.31419388510287
218.04309,2.887283120117189,-0.0541194363544272,-2.94648560240174,124.64501180776112,0.32315713,-29.03380727720005,55.0,-20.0,515.0,2.9469808285651964,123.59367983207976
218.04132,2.778793129882814,-0.2936109274960254,-2.978144056707438,124.61553186966805,0.32315713,-29.03380727720005,53.0,-25.0,515.0,2.99253057796643,118.99000906065174
218.0395,2.774734291992189,-0.558951056567474,-2.925703350516893,124.57776638834392,0.2991507,-26.928357248222664,55.0,-25.0,513.0,2.97843610258957,113.77067839285654
218.03854,2.482681069335939,-0.7352922646367088,-2.7648419275613025,124.57519628481968,0.2991507,-26.928357248222664,57.0,-28.0,513.0,2.860651847704798,109.69272705377642
218.03775,2.926849160156252,-0.8326307316204772,-2.595079286172701,124.57714001624004,0.2991507,-26.928357248222664,54.0,-27.0,513.0,2.725035089960467,106.7985377683288
218.03754,2.454284462890626,-0.9620330550104886,-2.574452129756733,124.54561258461332,0.2991507,-26.928357248222664,52.0,-29.0,515.0,2.7478760412119074,104.0665534635446
218.03777,1.9411619042968769,-1.0796230912052898,-2.6848245566870865,124.51473482625909,0.2991507,-26.928357248222664,53.0,-30.0,514.0,2.89317483856694,102.62083589182872
218.03876,3.0799558496093766,-1.1070597819150796,-3.00763615882447,124.50933805516752,0.2991507,-26.928357248222664,57.0,-34.0,507.0,3.204209823041936,104.31628861774156
218.04034,2.790954384765626,-1.1150567800709377,-3.4205715583009217,124.5114511388712,0.27644548,-24.15607359157609,59.0,-32.0,515.0,3.5969103479926043,106.47416841442586
218.04176,3.150939736328126,-1.1750915859182598,-3.597381660095732,124.50146384113177,0.27644548,-24.15607359157609,62.0,-33.0,514.0,3.783484167314727,106.43160022996642
218.04343,2.5617978906250016,-1.3007347313936848,-3.508170108530426,124.47128896291726,0.27644548,-24.15607359157609,62.0,-33.0,516.0,3.740418218386432,104.14801135423366
218.04532,2.255538735351564,-1.4711850180130062,-3.0227480011905463,124.46277193579044,0.27644548,-24.15607359157609,60.0,-34.0,514.0,3.360561267102034,98.52634856673414
218.04749,2.7625730371093766,-1.4171241858980272,-2.478086240354766,124.4808290379482,0.27644548,-24.15607359157609,65.0,-35.0,512.0,2.8537956266763644,94.72758183160462
218.04973,2.565856728515626,-1.1447214130387509,-1.886369505599816,124.49660776876678,0.27644548,-24.15607359157609,57.0,-36.0,510.0,2.206101658415662,93.25142654114728
218.05263,2.5587461328125016,-0.8500745921421119,-1.4414853184848528,124.51079689972325,0.27644548,-24.15607359157609,46.0,-30.0,512.0,1.673289314496421,93.98548915041816
218.05455,2.7534482812500016,-0.5460778790386006,-1.3379476802828782,124.494661626058,0.27644548,-24.15607359157609,44.0,-29.0,512.0,1.4450219032945628,102.2950722257966
218.05713,2.535415444335939,-0.2783533361941208,-1.5124466368202911,124.42912275835492,0.27644548,-24.15607359157609,39.0,-26.0,512.0,1.5378242579447858,114.00328901456152
218.05959,2.6216123437500016,-0.2221946366136196,-1.7623842139074075,124.36522563590724,0.27644548,-24.15607359157609,48.0,-25.0,513.0,1.776318192499578,117.1817135145031
218.06105,2.770675454101564,-0.3249815545015302,-1.8839168841447185,124.3195977084088,0.27644548,-24.15607359157609,45.0,-26.0,515.0,1.9117017751386691,114.53557634794365
218.06258,2.735198769531252,-0.4443449535822065,-1.8305800820493288,124.28442179016776,0.27644548,-24.15607359157609,47.0,-26.0,513.0,1.8836659172577284,110.64484409077636
218.06363,2.985656533203126,-0.4383517950408793,-1.756570568237036,124.27548234655212,0.23774016,-18.19821290047368,46.0,-26.0,510.0,1.810373377497889,110.26747470795546
218.0632,2.498916420898439,-0.3574776203421143,-1.684069407062915,124.28007591325978,0.23774016,-18.19821290047368,45.0,-25.0,516.0,1.7215495577923112,112.2989797633036
218.06212,3.3577878808593766,-0.2497799874355835,-1.6266399469505672,124.32262494598992,0.23774016,-18.19821290047368,45.0,-26.0,513.0,1.64568543074781,115.59497018693835
218.06015,2.2453916406250016,-0.1559180139858008,-1.5578479459405012,124.36800169329926,0.23774016,-18.19821290047368,46.0,-24.0,511.0,1.56562342077478,118.6539426195116
218.0579,2.883239541015626,-0.1007859322054595,-1.3786513602386272,124.41713779897395,0.23774016,-18.19821290047368,45.0,-24.0,511.0,1.3823275797974972,120.23678311550182
218.05505,2.826461586914064,-0.0115458859369077,-1.1248753675291026,124.46294816353264,0.23774016,-18.19821290047368,43.0,-24.0,511.0,1.124934589857613,123.87495206628132
218.05292,3.0870664453125016,0.0290945310546844,-1.037938332339276,124.47350340477496,0.22149074,-15.3592931847814,41.0,-24.0,511.0,1.038345849486231,126.07897004163956
218.0512,3.0343320703125016,0.0063471259680654,-0.9680095137197268,124.48616781816165,0.22149074,-15.3592931847814,42.0,-23.0,512.0,0.9680303142617924,124.86180846463368
218.04947,2.7990720605468766,-0.0227753859475354,-0.9559102586309596,124.53619110637231,0.22149074,-15.3592931847814,40.0,-23.0,512.0,0.95618144108441,123.17145451218576
218.04816,2.5719297265625016,-0.0214827155234214,-0.9411750269366508,124.60794736545311,0.22149074,-15.3592931847814,41.0,-23.0,510.0,0.9414200828414334,123.300491678446
218.04694,2.877151284179689,0.1337262728942282,-0.936829881606939,124.69875113612558,0.22149074,-15.3592931847814,40.0,-24.0,512.0,0.9463226560959928,132.82176641623866
218.04639,3.088073525390626,0.5243338617474576,-0.8955099870993141,124.7749367638507,0.20846897,-13.204759482132095,39.0,-22.0,513.0,1.0376775043088668,155.12318102357773
218.04564,2.888320717773439,0.9346665742031376,-0.8340255589889846,124.81791680073924,0.20846897,-13.204759482132095,40.0,-16.0,514.0,1.2525787333980052,173.0751281912342
218.0443,2.7635801171875016,1.2985360247781736,-0.6355502405952637,124.87923468938766,0.20846897,-13.204759482132095,38.0,-15.0,515.0,1.4456290567831769,-171.1966080642739
218.04227,2.876144204101564,1.6452964080245314,-0.2948060448706267,124.96974794965097,0.20846897,-13.204759482132095,36.0,-11.0,516.0,1.6714710163213362,-155.18612659115968
218.04045,2.272765908203126,1.7158424156467558,-0.0098832197266557,125.10657800430378,0.20846897,-13.204759482132095,34.0,-6.0,514.0,1.715870844969007,-145.22334229055804
218.0393,2.8558652734375016,1.660427345479355,0.2387190537052721,125.27763566122142,0.20846897,-13.204759482132095,28.0,-7.0,514.0,1.6774808404003647,-136.54324431937283
218.03874,2.9156797265625016,1.6963605441225735,0.3582311605406076,125.41324745309232,0.19788961,-12.303323308050365,27.0,-7.0,513.0,1.7337297189591203,-132.6656716128032
218.0383,2.694625649414064,1.869463206283079,0.4739244038724396,125.5481206191604,0.19788961,-12.303323308050365,28.0,-8.0,514.0,1.9285171440364195,-130.23113951630228
218.0378,2.496887001953126,2.118994342836307,0.6243797178731311,125.6423881451251,0.19788961,-12.303323308050365,24.0,-3.0,513.0,2.2089084631778237,-127.94602229276644
218.03722,2.329559121093752,2.295842883146085,0.74832392092046,125.68049226565924,0.19788961,-12.303323308050365,25.0,-2.0,514.0,2.4144741528600773,-126.27434285436718
218.03688,2.868026528320314,2.265218215323726,0.8303095555829871,125.7043558673477,0.19788961,-12.303323308050365,26.0,0.0,515.0,2.412300138990642,-124.17372326162987
218.03687,3.121536049804689,2.052352217222189,0.7913273552187741,125.7128991209585,0.19788961,-12.303323308050365,21.0,-4.0,513.0,2.199381293244448,-123.2089158640285
218.03647,2.555709633789064,1.7845914626201669,0.7381151059584777,125.72612393883836,0.19108401,-12.783256672656318,25.0,-7.0,513.0,1.931029844554253,-121.80909276934835
218.0362,3.356780800781252,1.473344686835186,0.6829927895887775,125.73461355864698,0.19108401,-12.783256672656318,23.0,-8.0,511.0,1.6238265299868653,-119.39832546157346
218.03583,3.2056882714843766,1.2156459012401843,0.6422657868137788,125.70363429668237,0.19108401,-12.783256672656318,23.0,-10.0,510.0,1.3747919023079278,-116.44995608174531
218.0359,3.643722329101564,1.151876683699728,0.6297823457019442,125.65845590011956,0.19108401,-12.783256672656318,27.0,-13.0,512.0,1.3127193193269948,-115.67642774730412
218.03593,2.421859536132814,1.0717991725047662,0.7026353924213679,125.61300464136544,0.19108401,-12.783256672656318,26.0,-13.0,510.0,1.281491190264938,-111.14124554812707
218.03653,3.701522622070314,0.8116294746964213,0.7845253250671615,125.59107718443774,0.19108401,-12.783256672656318,22.0,-11.0,510.0,1.12874166553575,-100.38188916741196
218.0372,2.645950112304689,0.5251835909656644,0.8260647363089297,125.56935056633031,0.1889346,-13.901895730096951,24.0,-17.0,509.0,0.9788382499077108,-86.87637793367995
218.03735,2.691589150390626,0.3526789465019007,0.8669343849738194,125.54188784973044,0.1889346,-13.901895730096951,25.0,-18.0,509.0,0.9359058197359732,-76.5938994903115
218.0377,3.1397703027343766,0.2306470088543595,0.8193110706440279,125.52635880766977,0.1889346,-13.901895730096951,20.0,-20.0,511.0,0.851148735976463,-70.19532318923503
218.0379,2.897430214843752,0.1324033545904744,0.6547767423140182,125.52890321341764,0.1889346,-13.901895730096951,24.0,-19.0,510.0,0.6680270788869489,-65.90234596124664
218.03835,3.280715737304689,-0.0848290997707942,0.6047588080347045,125.55770591661089,0.1889346,-13.901895730096951,24.0,-21.0,509.0,0.6106784122566374,-46.457837573981806
218.03835,2.642913613281252,-0.4477474463214607,0.6318554826772468,125.5653413023642,0.1889346,-13.901895730096951,25.0,-23.0,510.0,0.7743943576593576,-19.112933469760016
218.0383,3.504821572265626,-0.9251940496957006,0.6870023001824141,125.58317506016635,0.19114786,-14.602254303170785,21.0,-26.0,508.0,1.1522986308319167,-1.0114669531117413
218.0393,3.695449624023439,-1.709728300639406,0.7082814650266029,125.60330672199824,0.19114786,-14.602254303170785,20.0,-30.0,508.0,1.850469721294446,13.10574830763987
218.04085,3.0211484765625016,-2.373418817549357,0.5762133321692905,125.59664119870072,0.19114786,-14.602254303170785,22.0,-38.0,506.0,2.442207958532806,21.957588436519856
218.0428,3.071838173828126,-2.7711551745162604,0.4359446626177152,125.58769337886427,0.19114786,-14.602254303170785,27.0,-44.0,505.0,2.8051304208292045,26.654160484857552
218.04433,2.831527504882814,-2.9905021541915637,0.363881398760841,125.57989266263678,0.19114786,-14.602254303170785,24.0,-45.0,504.0,3.012479460042848,28.64844990659187
218.04611,2.844711098632814,-3.014370562197459,0.263237395022029,125.56239323291234,0.19114786,-14.602254303170785,29.0,-49.0,506.0,3.0258004604988438,30.57610555565017
218.04822,2.735198769531252,-2.856729021513872,0.1473908291067079,125.58943340633388,0.19629245,-14.0315227532167,31.0,-48.0,503.0,2.860516184001956,32.63835575038311
218.0494,2.491805825195314,-2.5703063919355444,0.0664910181945046,125.60976707687232,0.19629245,-14.0315227532167,32.0,-48.0,504.0,2.571163968441457,34.12891142471964
218.05023,2.959289345703126,-2.0348797304901862,0.0501005351692115,125.62272341526968,0.19629245,-14.0315227532167,28.0,-42.0,506.0,2.0354953604384334,34.21292813301742
218.05142,2.720992836914064,-1.5249251527314254,0.0271770100183581,125.60601591886471,0.19629245,-14.0315227532167,31.0,-38.0,508.0,1.5251670773936872,34.58524732991232
218.05179,2.167312416992189,-1.1327702494881136,0.0508410097460015,125.58241874871732,0.19629245,-14.0315227532167,30.0,-32.0,509.0,1.1339100050422242,33.012927128870444
218.0517,2.534408364257814,-0.7841253643243737,0.0996220506450298,125.54553736338084,0.19629245,-14.0315227532167,31.0,-30.0,509.0,0.7904268857753549,28.305418483962367
218.05249,2.5029600000000016,-0.593426557973143,0.0515600890464443,125.49759897001624,0.20093223,-12.75784641386203,30.0,-28.0,509.0,0.5956619362296595,30.53207942112013
218.0527,2.948135170898439,-0.6304299211311769,-0.1048683369089528,125.44977096056364,0.20093223,-12.75784641386203,28.0,-26.0,510.0,0.639091134671103,44.893749564024496
218.05292,2.381286416015626,-0.84397467543871,-0.2472394406032029,125.3775073030413,0.20093223,-12.75784641386203,32.0,-26.0,509.0,0.8794332899589308,51.7042475302744
218.05234,2.7392576074218766,-1.1211933269566052,-0.3603318859638154,125.29847876551403,0.20093223,-12.75784641386203,34.0,-31.0,511.0,1.1776447962693042,53.1130634054726
218.05255,2.989715371093752,-1.3883475026392138,-0.4737817553633147,125.22701770440705,0.20093223,-12.75784641386203,32.0,-34.0,509.0,1.4669022684641917,54.06649814500697
218.05247,2.423873696289064,-1.579059854645393,-0.6789267298435839,125.16770563173326,0.20093223,-12.75784641386203,35.0,-36.0,509.0,1.718692795698464,58.42900579359856
218.05247,2.591201577148439,-1.614060477329198,-0.8282604961061455,125.09293908371056,0.2035491,-11.05651330419535,35.0,-35.0,510.0,1.8139683409305576,62.25318069454707
218.05287,2.695647988281252,-1.5719762156778576,-0.9626577462286884,125.02017831505584,0.2035491,-11.05651330419535,43.0,-35.0,512.0,1.8430652525049973,66.49893549197691
218.05339,2.8649900292968766,-1.4710888143807823,-1.1292494628969147,124.96459116407802,0.2035491,-11.05651330419535,41.0,-35.0,513.0,1.8542347093541127,72.47295862238607
218.05403,2.277847084960939,-1.3443256256450131,-1.2573696809458546,124.92086811257346,0.2035491,-11.05651330419535,40.0,-36.0,510.0,1.840388552906932,78.0059384862325
218.0538,2.277847084960939,-1.192262133776422,-1.3496542851387014,124.85445593708609,0.2035491,-11.05651330419535,42.0,-34.0,513.0,1.8005567224394776,83.39876762882402
218.05345,2.601333413085939,-1.1778541458665663,-1.386217241316173,124.7818490153741,0.2035491,-11.05651330419535,43.0,-32.0,511.0,1.8187513241550308,84.42917842164883
218.05217,2.137908730468752,-1.2182708065081318,-1.3727451323396092,124.72626621951449,0.20352256,-8.837893035616744,45.0,-32.0,511.0,1.835068817472559,83.13931303775276
218.05138,2.184554848632814,-1.1391467590349216,-1.26401520601224,124.70289586283404,0.20352256,-8.837893035616744,43.0,-34.0,510.0,1.701337136068133,82.67818164373368
218.05031,2.405624184570314,-0.9065713303084614,-1.0727303189630253,124.678664240026,0.20352256,-8.837893035616744,41.0,-33.0,510.0,1.4043638757133456,84.47823897525282
218.04932,2.062850747070314,-0.5156047559060084,-0.8719046431656093,124.67404760255472,0.20352256,-8.837893035616744,41.0,-30.0,514.0,1.0129086327038053,94.07716825522829
218.04889,2.490798745117189,-0.0918928784614033,-0.7022393203478478,124.68868757014732,0.20352256,-8.837893035616744,40.0,-25.0,512.0,0.7082250157632574,117.233861282837
218.04858,2.365066323242189,0.1360304095777417,-0.6307169487271919,124.69097963629385,0.20352256,-8.837893035616744,38.0,-21.0,514.0,0.6452171356818933,136.86141194989582
218.04861,2.8132627343750016,0.3335727407407872,-0.7312768636288466,124.65983714420324,0.1997301,-6.208146257356865,31.0,-18.0,514.0,0.8037490025375279,149.179058989871
218.04932,3.117477211914064,0.4139544790224628,-0.9670572318525786,124.6413297206349,0.1997301,-6.208146257356865,41.0,-22.0,512.0,1.0518996732928645,147.81334991992145
218.05005,2.7625730371093766,0.3871453233717827,-1.1891959569673376,124.64364865304996,0.1997301,-6.208146257356865,40.0,-19.0,515.0,1.250592841879672,142.67425492691038
218.05081,2.2149656152343766,0.2644361942265688,-1.3935277006625062,124.62259855419045,0.1997301,-6.208146257356865,40.0,-19.0,515.0,1.4183761197237912,135.36531325630173
218.05078,2.0202634667968766,0.0613358743438185,-1.5635779539938954,124.59870761171604,0.1997301,-6.208146257356865,43.0,-20.0,514.0,1.5647793369777525,126.84459244750988
218.05066,3.0900876855468766,-0.1032215635024056,-1.599450925797706,124.57534852902758,0.1997301,-6.208146257356865,45.0,-23.0,514.0,1.602774746701984,120.88380278086646
218.05013,2.431991372070314,-0.3080233271393161,-1.4495754492911883,124.53733091749793,0.1930348,-3.2005616702657997,46.0,-23.0,514.0,1.481913089905899,112.54323819985063
218.04942,2.4421384667968766,-0.6130541603096882,-1.268986922566674,124.4761011770127,0.1930348,-3.2005616702657997,41.0,-27.0,514.0,1.4092258412477332,98.69348556239056
